Date,SPY,SCHD,QQQ,TQQQ,GLD,IEF
2013-12-31,0.025926675971549296,0.018844049327954693,0.029271378995462616,0.0885892318474375,-0.03794527189279151,-0.02090582884128267
2014-01-31,-0.03524841534082157,-0.04446270111870587,-0.019213636164958636,-0.0635725782498402,0.034188714238774454,0.030632575798717587
2014-02-28,0.045515819422590864,0.03882372225833031,0.05152456901549485,0.15401760402247944,0.0627030280482701,0.0035741405751923416
2014-03-31,0.008295593862045036,0.019562554969268398,-0.027336168236441805,-0.08365648259929492,-0.031421423365686874,-0.005610087907626626
2014-04-30,0.006951302087514932,0.018181938319918656,-0.003193302341049531,-0.02034098217205116,0.0049348807324614,0.007583290292696665
2014-05-30,0.023206770906433416,0.01332639766445931,0.04485595487584071,0.13504958364479247,-0.03051039187154414,0.018253421927664215
2014-06-30,0.020644578601910935,0.013595684061252555,0.031238139284009536,0.09457725449163501,0.06319017654797743,-0.0021677571711581356
2014-07-31,-0.013437845589448716,-0.01724627396862133,0.011819988475708643,0.03048945467471431,-0.03631673024297155,-0.0022047374647610196
2014-08-29,0.03946414774151297,0.03429985416723014,0.050094700392663505,0.15468462653397075,0.0038090706137288155,0.018802495643284844
2014-09-30,-0.013796290721420856,-0.002310432387807926,-0.007566358320980626,-0.02775897476425604,-0.061763293138879294,-0.010494763510336957
2014-10-31,0.02355093598298752,0.019710042675157746,0.026419812245211283,0.065772299676787993,-0.03054810644807593,0.01536333689152114
2014-11-28,0.027472071877436388,0.029755346427608576,0.045463123894845525,0.14295034614702384,-0.00488197260677703,0.012886128197104885
2014-12-31,-0.0025367843992752936,-0.009052896010108946,-0.022406212041345297,-0.07509527474796773,0.013112132840068735,0.0012940733708315388
2015-01-30,-0.029629397191015094,-0.031116455486857042,-0.02082305459370981,-0.06947131570357301,0.08689905756357263,0.04302326431270509
2015-02-27,0.056204523875374335,0.05231823558757087,0.07220543014312963,0.22739271368474312,-0.05905219494812319,-0.024717529960323836
2015-03-31,-0.015705422986529438,-0.02346344221951424,-0.023589310207134173,-0.07457047978802223,-0.021522037888980217,0.008560435973841374
2015-04-30,0.009833812921652196,0.0076121223683793815,0.019223452645106498,0.05155800764685314,-0.0016716737223684275,-0.006330345979717822
2015-05-29,0.01285600316411184,0.005036581977587717,0.022484142424352038,0.06352725987626595,0.005552104050766671,-0.0041627559613219844
2015-06-30,-0.020311741750439705,-0.03311437828694941,-0.02484086236862537,-0.07648858792532698,-0.015162101232906178,-0.01630918150547389
2015-07-31,0.02258882110709637,0.007051575159936707,0.045577671418134624,0.1334961157925092,-0.06620986259282224,0.01518379953150717
2015-08-31,-0.06094985956235621,-0.05316438579000893,-0.06824477647128169,-0.21282234795360855,0.03707232801234017,7.901401183010304e-4
2015-09-30,-0.0255160395994376,-0.007159706806180388,-0.022073156267543803,-0.0813405616352717,-0.01801138660144541,0.015792486880864987
2015-10-30,0.08505970950325104,0.08762163099346187,0.11369924164821343,0.37229047500587553,0.022833636790845047,-0.0063691625096468085
2015-11-30,0.0036548229186428305,0.0028131444903949365,0.006088378740558342,0.013121946787100658,-0.06752062833262484,-0.0042768943858668695
2015-12-31,-0.01728237244699815,-0.009511482122807169,-0.015947689270026655,-0.05766376261571249,-0.004513334897339294,-0.004530545658109064
2016-01-29,-0.04978659569644883,-0.0228219550578993,-0.06910444651742886,-0.21132810786613443,0.05410997351969926,0.03333710751985364
2016-02-29,-8.256477184975797e-4,0.007430902377445925,-0.015653148389417337,-0.06038389738786898,0.10930343875618398,0.014859738161177471
2016-03-31,0.06726599463331984,0.06399336952188817,0.0685257809964761,0.2096866029897193,-0.008428860461434318,-6.617139679150341e-4
2016-04-29,0.003940880259779567,-0.0017462377054090483,-0.03186807384503387,-0.09560539110793542,0.051088083708025867,-0.001560823954276258
2016-05-31,0.017011501916002203,0.013993150775140073,0.04370057444730646,0.12838785620553894,-0.06138296703293311,-9.922863840348128e-4
2016-06-30,0.0034759862213589177,0.029171427965940744,-0.022780276157981394,-0.07827744496073241,0.08969501879279118,0.030875725624109895
2016-07-29,0.03647150319315329,0.02847476695428508,0.07150811547572178,0.2251868564559123,0.01984656031160892,0.002465017391598545
2016-08-31,0.001197290278263985,-0.0032847836976116485,0.010501076036973034,0.02991268639880995,-0.03256316550912575,-0.010114605197293014
2016-09-30,5.828058025492133e-5,0.0018382170867916603,0.02213505464202381,0.05800545979222016,0.006892135107908315,0.002374577576520265
2016-10-31,-0.01733742120592785,-0.015599502416999367,-0.01457210379402829,-0.0461153434962156,-0.02944919584699579,-0.014946769107424207
2016-11-30,0.03683848741070106,0.03265286813602697,0.004359203849791937,0.011006039469489748,-0.08356570639157301,-0.042271883359219053
2016-12-30,0.02027200641779281,0.022242061457758533,0.011322587520640637,0.02596542331878271,-0.019149882681417818,-0.0011853852448642233
2017-01-31,0.017894596241478045,-0.004819645631029101,0.05140093616220609,0.15758848086802368,0.05419215772584596,0.0021942018819003373
2017-02-28,0.03929127806999855,0.034132766322744645,0.043750839686622855,0.1338950508421164,0.031847686784806095,0.007235958728742498
2017-03-31,0.0012499436332813474,0.001421167209493479,0.020268425438584536,0.05640698523886023,-0.00427746474772539,8.058016304948179e-4
2017-04-28,0.009926396009937832,0.0024673148508749243,0.02727009041229045,0.08071638309875317,0.01726748147982482,0.011087963653100497
2017-05-31,0.014113064911784212,0.017453493039533363,0.03897305955334951,0.11433968143038586,-0.0012419798017191397,0.008267436887806845
2017-06-30,0.006374822033250238,-9.561725488815842e-4,-0.02317912820744361,-0.08067382738781192,-0.02155534773928114,-0.005095415086841415
2017-07-31,0.020554324625047693,0.016629567947383794,0.04061309657953416,0.1256397922716419,0.02313170169958645,0.0037482957647128057
2017-08-31,0.0029175215263281817,-2.1795185387751825e-4,0.02073602786479145,0.05039578541283096,0.04198757511241591,0.014575547588089321
2017-09-29,0.020149434299156388,0.02847978053786293,-0.002952111926890044,-0.010565560611573432,-0.03369891808976022,-0.01441576924111554
2017-10-31,0.023564000521537176,0.03611084945374454,0.046063530334699676,0.13741793576078232,-0.007484813689786707,-0.0018896848284016832
2017-11-30,0.03056615463129453,0.0420703648445,0.019717357399486435,0.055021076558839255,0.003563440057186007,-0.00279236468911348
2017-12-29,0.012127602875021237,0.019541229146651462,0.006031257486758701,0.011816377177724435,0.021057003170010358,0.001847898464913289
2018-01-31,0.056359421558553,0.04553445110995291,0.0875706923267412,0.277032848557359,0.03234937283169237,-0.021502337871785016
2018-02-28,-0.03636048063430386,-0.05626159755798221,-0.012928145762589272,-0.0616427766274511,-0.020759902030566435,-0.009328050380458919
2018-03-29,-0.027410509679767214,-0.02384817712976417,-0.04078822529497683,-0.1342117083352532,0.006320007324218668,0.011557452640018173
2018-04-30,0.005168249324006391,-0.011217741459274233,0.0050582770982317005,-0.004238318285143539,-0.009539745360543916,-0.012765174994782802
2018-05-31,0.024308885693981486,0.017945641126115186,0.05672926065156658,0.16998114967336675,-0.011959209467577336,0.009861577082185047
2018-06-29,0.005750811270962108,0.006967267858931869,0.011450380598630128,0.021828543935647815,-0.03614944763120931,0.0019742096806047993
2018-07-31,0.03704687882418822,0.04544544964022412,0.027963793819581806,0.07564355263597,-0.022418909632539674,-0.005277842067300309
2018-08-31,0.03191987804529517,0.02289903310579544,0.05780704742934484,0.1769492095152294,-0.021381117106768266,0.01014019699654689
2018-09-28,0.005945374268284009,0.012419765623149948,-0.002816643953410969,-0.016044150815017644,-0.006607347245927042,-0.01205067750519595
2018-10-31,-0.06910429891251002,-0.05905650740230406,-0.0859567876930375,-0.2660950326283753,0.02119545356837582,-0.0030301595102989465
2018-11-30,0.018549264796345222,0.03368741631877259,-0.002649773696351887,-0.029113124955374214,0.003386881324189961,0.01330065788017154
2018-12-31,-0.08804851319710494,-0.08131407214307429,-0.08660751811330825,-0.2682967471433576,0.04942010593064916,0.02804241776257732
2019-01-31,0.08006568106151479,0.06046420565489896,0.09010784208242151,0.26916850357531974,0.028865979381443196,0.006525899156771597
2019-02-28,0.03241581325780207,0.04055429564653168,0.029911987815506302,0.0857264113188152,-0.006092201492829408,-0.005254899962762405
2019-03-29,0.018100342842224837,0.015494578239077184,0.039245625128939476,0.11050362954060011,-0.01596899557748621,0.026551400509419842
2019-04-30,0.04085257888740146,0.03213467394148872,0.05499259233012732,0.16643129055591643,-0.006638842503124187,-0.005185287813192385
2019-05-31,-0.06377111416174364,-0.07598218994388872,-0.08225169471992988,-0.24012701015367854,0.017574298155486723,0.030485900704302127
2019-06-28,0.0695865676047358,0.0728784827905058,0.07590036216221407,0.22998806708736863,0.08002914919848991,0.012171484927204101
2019-07-31,0.015118982321905117,0.016581799057419078,0.023348461154493405,0.062004153809108065,7.514839229982861e-5,3.8250161217856515e-4
2019-08-30,-0.016743122532780763,-0.012975003467331048,-0.018995521408154303,-0.07789641695890703,0.0791231345612986,0.039516236997417575
2019-09-30,0.01945799102821444,0.037968084821820014,0.009178821463820652,0.0188462038850592,-0.0339478600543478,-0.011861027321590334
2019-10-31,0.022104658593787185,0.013508743818678282,0.0438006913976996,0.12429001028287745,0.02563546974700759,0.0018786865336772873
2019-11-29,0.03619811402670159,0.028278140174712307,0.04069387729501517,0.12195132622015459,-0.03208588289288572,-0.006871760213521649
2019-12-31,0.02905533119755499,0.022840586286057674,0.0388635734608187,0.11372904157974073,0.03655877893383952,-0.009280270285988101
2020-01-31,-4.036373509304081e-4,-0.017610193923286555,0.030384493406329982,0.08191793234177647,0.04499655849690343,0.03465817169502472
2020-02-28,-0.07916577603210528,-0.09349763025616564,-0.06057435444640269,-0.17770175969891933,-0.006361728631845698,0.029616641052746084
2020-03-31,-0.1248712190097997,-0.1188290023299764,-0.07285817281777895,-0.3812987669357327,-0.002224031676743232,0.03722681808876849
2020-04-30,0.12698326656667192,0.12605623570110414,0.1497373150240624,0.4645259480169215,0.07261060302877431,0.0027527625116836596
2020-05-29,0.04764529505233117,0.036920135238834195,0.06600881905242861,0.18632617959820763,0.02588161543682088,0.0032742052748719885
2020-06-30,0.0177344269322115,-0.006341293064555997,0.06286670849152332,0.17977538265850534,0.02737702630176453,4.2732133862499744e-4
2020-07-31,0.058892239915447675,0.05294678096244798,0.07346538775526823,0.22252952022122185,0.10790463097013703,0.008541487110563573
2020-08-31,0.0697966008510138,0.051202071697316276,0.10944742657020723,0.3516499996359379,-0.0032356731296194763,-0.009698524407439457
2020-09-30,-0.03744333052058069,-0.024965313385100885,-0.05778659266605002,-0.18877038853693184,-0.0417140433776253,0.0032776488699253203
2020-10-30,-0.02493385416033511,0.003797629832497762,-0.03044876519495765,-0.10275028506715966,-0.0051942084141127776,-0.013808164779391396
2020-11-30,0.10877683956477169,0.13168778876478782,0.11225733186831444,0.3454239024255441,-0.05408625961608993,0.003383925891798256
2020-12-31,0.037048580320695024,0.030533575956089187,0.049024575587098385,0.15048745063168223,0.07013861264675048,-0.0023846172181584135
2021-01-29,-0.010190534542687257,-0.009043100383320013,0.0026134114627054394,-0.004730647927605469,-0.03223816988295236,-0.01092143419611813
2021-02-26,0.027805632223377286,0.060572930145949444,-0.0013352410871957376,-0.013816815512616598,-0.06256881416817583,-0.023633098533502706
2021-03-31,0.04539933353445913,0.08941016037252414,0.017168014838229384,0.022864719356373575,-0.011433105943016053,-0.02385688448432055
2021-04-30,0.0529104165856471,0.0220788207329059,0.05909793383984718,0.17970638920378557,0.035633887903232075,0.010012312909030152
2021-05-28,0.00656601627815423,0.0322019835631826,-0.012012288835014817,-0.047092618829299604,0.07678377966625938,0.004248584755649931
2021-06-30,0.02242743377612788,-0.009939040924882181,0.06262144300555539,0.1940736190768022,-0.07147662098325525,0.010225660585670315
2021-07-30,0.024412519938273425,0.006480023228173204,0.02860954205490085,0.0835916299589583,0.025297363508325565,0.019902579534536446
2021-08-31,0.029759793392705403,0.020890733717034093,0.04218666705676277,0.12618649222206124,-7.655451490135023e-4,-0.0039445254395101825
2021-09-30,-0.04660553964008096,-0.03691433926842658,-0.05683162998183766,-0.1667000432205924,-0.03223525924924131,-0.015970374200662274
2021-10-29,0.07016375548981268,0.04404629250631431,0.07864002255797131,0.24556472382375638,0.014797178527087285,-0.004429326519069465
2021-11-30,-0.008034951220043496,-0.020513364658267363,0.01996839786389759,0.05368649359860611,-0.006900653696985448,0.010920846065621381
2021-12-31,0.046247789166566244,0.0731566477873653,0.011523505819362567,0.01737102818353331,0.032990977123064535,-0.005240396424836424
2022-01-31,-0.05274121938571941,-0.027341217970930032,-0.08747031192771404,-0.25653818622560154,-0.016787612677039987,-0.021130205231019383
2022-02-28,-0.029517058003522334,-0.019333514111706362,-0.0447595126927568,-0.1515445640725125,0.061217257237826006,-0.0030409799690890305
2022-03-31,0.03759043882493929,0.02993235425722185,0.04667865774414026,0.10903567841865769,0.0127255799503041,-0.04060942183283189
2022-04-29,-0.08776908454799948,-0.041196723525098844,-0.13595732947620442,-0.3721211302125592,-0.020702963524693363,-0.042282675056027896
2022-05-31,0.002257224797731938,0.03900053018925442,-0.015865655430207126,-0.0952642630855558,-0.03261547766106776,0.006183920603658022
2022-06-30,-0.08246038034587566,-0.0795570852932388,-0.0890789350542398,-0.2738273354588161,-0.01565965107712486,-0.008634131958026203
2022-07-29,0.09208737072474116,0.03908962276850847,0.12551721881011813,0.39000011297392567,-0.0258815174913124,0.029614734634661133
2022-08-31,-0.040801943256898565,-0.027274072954897477,-0.051322074268528195,-0.16636706028650095,-0.02943328245830701,-0.03853859894359446
2022-09-30,-0.09244581256058004,-0.07415292655233618,-0.105355153591004,-0.30528598880153646,-0.028881810636775418,-0.047349706872616526
2022-10-31,0.08127539110947524,0.11214801931266494,0.03999811697346822,0.08436867855865127,-0.017844407703562548,-0.014540166792335718
2022-11-30,0.05559162909911963,0.06835423168861943,0.05544184493551407,0.12458239054890119,0.0849186596373046,0.036122473123036514
2022-12-30,-0.057628238270933,-0.03409885540633095,-0.09013654855685538,-0.26189342477982813,0.02930648566594085,-0.014880506969799923
2023-01-31,0.0628873464394677,0.020783757503547218,0.10642939489304015,0.32427708116749265,0.05759257431981046,0.03581107765935987
2023-02-28,-0.02514259846579192,-0.033199343413995,-0.003598179082222819,-0.034046164164202475,-0.05367596391642193,-0.03270756482918813
2023-03-31,0.037077742578671025,-0.010477830180421255,0.09492731935458187,0.28444423373007477,0.07916128247166143,0.03721025793918775
2023-04-28,0.01597483283615886,-0.008064410517748088,0.005078882352048453,-3.539036084352354e-4,0.008623522653246951,0.008147946865699529
2023-05-31,0.004616283504743857,-0.04106386146746788,0.07883811960602483,0.23008835226769042,-0.013419890078922081,-0.014383268363482693
2023-06-30,0.06479981580356386,0.053182307715592625,0.06303856645953232,0.183587833950845,-0.02221370606110007,-0.012552794854243987
2023-07-31,0.03273330984760148,0.041861717392913445,0.0386008648686722,0.10512189340760747,0.02288664235862692,-0.0065167337429244965
2023-08-31,-0.016252068676622433,-0.014935433676992349,-0.01483007416934412,-0.06334144292972765,-0.012777635059315506,-0.007308798887951329
2023-09-29,-0.047434415216044856,-0.04203853946820124,-0.05079845686362794,-0.15774086041446167,-0.047605861131121974,-0.03138831394247987
2023-10-31,-0.021708782436654417,-0.03815700595755789,-0.020654945286825765,-0.07973064910674987,0.07372411557093361,-0.019277325063612905
2023-11-30,0.09134392488434373,0.06303271513971809,0.10818826175855789,0.3383159011579582,0.02531372564947043,0.04554474805433095
2023-12-29,0.0456553910543287,0.0630496725453995,0.05586969632387273,0.16076082274199233,0.012821182352028115,0.037722770124546834
2024-01-31,0.015926544110792085,0.0014449360363044672,0.018191963512099063,0.03826435646131254,-0.014228180398366375,7.260708139207317e-4
2024-02-29,0.05218677353858037,0.01836294308964792,0.052833583616656465,0.1466564049496608,0.004563548019519192,-0.020826560170705832
2024-03-28,0.03270185932656733,0.04659847444888965,0.012749708111013724,0.02356086356102116,0.08668323846462611,0.007332142208982928
2024-04-30,-0.0403195054602844,-0.045144294123781514,-0.043737792269845754,-0.14327491822455052,0.02989497307015121,-0.031297853315423896
2024-05-31,0.05057976893704441,0.020521992249088017,0.06151817898584522,0.18562762217729656,0.016189210429127243,0.018001683126196655
2024-06-28,0.035279921855547736,1.788352667819737e-4,0.06470122170537218,0.1850682797653369,-0.0013469974027457976,0.012169839287107909
2024-07-31,0.01210905711426813,0.061985478151227014,-0.01678098253771987,-0.07504747659473365,0.053671963349382734,0.028972291030838315
2024-08-30,0.02336566387817607,0.023613469299937906,0.011038611170796075,0.00483308949964556,0.02092249026936499,0.013457795404611783
2024-09-30,0.021004661564918203,0.008955581861368467,0.026215961953662603,0.0599542614042905,0.050888514912532656,0.01382487791642939
2024-10-31,-0.008923450631287189,0.001892799310872828,-0.00864631986926978,-0.0419369401503189,0.04299348742370923,-0.03387384458544895
2024-11-29,0.05963340638822423,0.04605033393430169,0.053508334319085415,0.15032389410409275,-0.031241364603207922,0.01020942559032223
2024-12-31,-0.024060285058999265,-0.06621107241586854,0.004540227256057294,-0.006221551098248956,-0.014088486936242095,-0.022583898971044847
2025-01-31,0.026856516270723496,0.018667701947398196,0.02163407930413852,0.04536836367486119,0.06785607873643396,0.006165524252130572
2025-02-28,-0.012694939642037606,0.025512032993467715,-0.027034764662846045,-0.09429396654389244,0.018216241876358952,0.027996867125966274
2025-03-31,-0.05571909772666972,-0.011481084245062667,-0.07586175718291188,-0.23292777666656672,0.09446585889998316,0.00341962926531747
2025-04-30,-0.008670119115083419,-0.07653793844016699,0.013968212706883643,-0.04223382516946572,0.05424437277239913,0.010561039970084174
2025-05-30,0.06284489987557662,0.013555379740455287,0.09178290079679474,0.27551023403030483,-5.595776946504261e-4,-0.012395991806831597
2025-06-30,0.051386182837998895,0.02255234544227469,0.06385837260367522,0.18903309321680117,0.004051318985581975,0.016019559031422048
2025-07-31,0.023031505020404186,0,0.024236833500665744,0.06277114680110585,-0.0061345510598058706,-0.0059391880698909105
2025-08-29,0.020519492148202145,0.05358498809907619,0.009539762111826944,0.013037034236641265,0.049874624687468394,0.016481556462722313
2025-09-30,0.03562036952182912,-0.012839078422388628,0.05376213636493321,0.15822348391019725,0.11758415768627128,0.006511084988999549
2025-10-31,0.023837458474752493,-0.020146511614775653,0.047803880471976035,0.12882006985545091,0.035586670754335525,0.0071127303699412
2025-11-28,0.0019499283249213573,0.031401841180846324,-0.015610359277056673,-0.0654557576705066,0.05367817567023114,0.00988129328134879
2025-12-31,7.97497311368911e-4,0.004368843350189611,-0.0066992758225147275,-0.03185643246345249,0.02173350667644791,-0.007611869682271455
2026-01-12,0.019415753411231806,0.039008373420335696,0.020934032333302266,0.060128947184099335,0.06540338015041414,2.0795177105714657e-4
